,OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Latitude,Longitude
5999,70460,ALLSUPS CONVENIENCE STORE #2371,US-87,San Angelo,TX,612,3.20566666,31.460220,-100.441890
6000,70461,CIRCLE K #2741074,I-35 & FM-1103,New Braunfels,TX,740,2.844,29.685330,-98.126040
6001,70463,CIRCLE K #2741496,US-290,Chappell Hill,TX,670,2.999,30.133290,-96.243060
6002,70464,GOLDEN GATE PETEROLEUM 24 RD,US-6,Grand Junction,CO,810,3.539,39.077450,-108.543030
6003,70466,Circle K #2741925,SR-19,Trinity,TX,670,2.899,30.928940,-95.373870
6004,70467,QUIKTRIP #598,"I-80, EXIT 439, SR-370",Omaha,NE,486,2.92733333,41.262560,-96.038580
6005,70468,CIRCLE K #2741325,I-14 & SR-121,Belton,TX,765,2.88566666,31.069780,-97.459240
6006,70469,TA EXPRESS #286,I-30 & SR-423,Mount Vernon,TX,637,3.299,33.160730,-95.208680
6007,70472,SHELL/ONE9 #1304,I-820 & CR-156,Fort Worth,TX,630,2.89233333,32.830980,-97.376970
6008,70474,EXXON,"I-30, EXIT 42A",Dallas,TX,630,3.499,32.767280,-96.873310
6009,70476,KWIK TRIP #1037,SR-65/23,Mora,MN,451,3.394,45.877260,-93.288430
6010,70478,TA Express Salina,"I-70, EXIT 56",Salina,UT,835,3.649,38.932650,-111.861050
6011,70479,CROSSROADS MARKET,US-60 & SR-657,Gladstone,VA,185,3.439,37.549890,-78.850430
6012,70480,BIG B TRUCK STOP,"I-90, EXIT 321",Sprague,WA,962,3.899,47.655810,-117.323250
6013,70481,GOHL POST BP,"I-39, EXIT 100",Endeavor,WI,420,3.17566666,43.696850,-89.470340
6014,70482,BIG D OIL #19,SR-259 & SR-387,Midwest,WY,790,3.459,43.412720,-106.276640
6015,70483,BOLLA MARKET,SR-27 & CR-47,Copiague,NY,83,3.439,40.669220,-73.392940
6016,70483,BOLLA MARKET,SR-27 & CR-47,Copiague,NY,83,3.399,40.669220,-73.392940
6017,70484,ALLSUPS CONVENIENCE STORE #2117,SR-18 & CR-97,Lovington,NM,700,3.104,32.725810,-103.136820
6018,70485,ALLSUPS CONVENIENCE STORE #2145,SR-132,Hobbs,NM,593,3.38233333,32.733910,-103.127630
6019,70488,ALLSUPS CONVENIENCE STORE #2365,US-380 & SR-214,Plains,TX,700,3.369,33.184450,-102.818660
6020,70491,MFA OIL PETRO CARD 24,US-36,Hamilton,MO,276,3.24066666,39.747050,-94.047940
6021,70492,KWIK TRIP #1033,US-51 EXIT 191B,Wausau,WI,395,3.454,44.959640,-89.632250
6022,70493,LOVES TRAVEL STOP #759,US-63/SR-11,Hazen,AR,695,3.22566666,34.780770,-91.567590
6023,70494,7-ELEVEN #37570,I-76/US-6,Commerce City,CO,800,3.639,39.905580,-104.830730
6024,70495,LOVES TRAVEL STOP #689,US-65 & US-82,Lake Village,AR,695,3.269,33.330000,-91.291940
6025,70496,KWIK TRIP #1015,"I-43, EXIT 171",Denmark,WI,582,3.36233333,44.342390,-87.842960
6026,70498,KWIK TRIP #939,"SR-29, EXIT 101",Stanley,WI,295,3.469,44.951710,-90.942740
6027,70500,STRIPES 7FLEET #42526,SR-289,Lubbock,TX,700,3.05566666,33.584510,-101.844620
6028,70501,STRIPES 7FLEET #42527,SR-191 & US-349,Midland,TX,710,3.47233333,43.617240,-84.244820
6029,70502,STRIPES 7FLEET #42532,SR-302 & FM-1936,Odessa,TX,710,3.099,31.825510,-102.438470
6030,70503,STRIPES 7FLEET #42491,US-67 & SR-137,Big Lake,TX,710,3.549,31.189420,-101.467340
6031,70505,STRIPES #42593,LOOP 289 & MLK BLVD,Lubbock,TX,700,2.96566666,33.594740,-101.818420
6032,70507,ALLSUPS CONVENIENCE STORE #2154,SR-206 / US-283,Coleman,TX,575,3.159,31.827240,-99.424930
6033,70508,7-ELEVEN #34715,I-294 EXIT 20,Schiller Park,IL,290,4.579,41.959720,-87.878090
6034,70509,ALLSUPS CONVENIENCE STORE #2108,US-377 & US-183,Early,TX,575,2.93233333,31.735900,-98.961390
6035,70510,ALLSUPS CONVENIENCE STORE #2147,SR-6 & CR-454,De Leon,TX,630,3.159,32.116470,-98.530200
6036,70516,STRIPES 7FLEET #42528,"I-20, EXIT 217 & SR-139",Colorado City,TX,575,2.899,32.412050,-100.858350
6037,70527,THORNTONS #164,I-65 EXIT 16 & US-31,Memphis,IN,415,3.62566666,38.487300,-85.771670
6038,70530,LOVES TRAVEL STOP #767,FM-511 & SR-48,Brownsville,TX,625,3.15566666,25.917490,-97.407330
6039,70538,SPEEDWAY #9329,"I-64 EXIT 43, SR 395 & 2823",Waddy,KY,410,3.149,38.179710,-85.066660
6040,70539,PILOT #1174,"I-70/SR-1, EXIT 147",Marshall,IL,510,3.299,39.479040,-87.681820
6041,70539,PILOT TRAVEL CENTER #1174,"I-70/SR-1, EXIT 147",Marshall,IL,510,3.499,39.479040,-87.681820
6042,70539,PILOT TRAVEL CENTER #1174,"I-70/SR-1, EXIT 147",Marshall,IL,510,3.359,39.479040,-87.681820
6043,70539,PILOT #1174,"I-70/SR-1, EXIT 147",Marshall,IL,510,3.499,39.479040,-87.681820
6044,70539,PILOT TRAVEL CENTER #1174,"I-70/SR-1, EXIT 147",Marshall,IL,510,3.299,39.479040,-87.681820
6045,70540,LOVES TRAVEL STOP #674,US-27 & SR-60,Lake Wales,FL,140,3.55233333,27.895100,-81.590070
6046,70541,Kwik Star#1012,US-71 & SR-9,Spirit Lake,IA,440,3.299,43.430310,-94.993770
6047,70543,ALLSUPS CONVENIENCE STORE #2078,US-60,White Deer,TX,585,2.969,35.436630,-101.170400
6048,70544,ALLSUPS CONVENIENCE STORE #2100,US-87,Odonnell,TX,700,3.099,32.941930,-101.851700
6049,70545,ALLSUPS CONVENIENCE STORE #2205,SR-83,Denver City,TX,700,3.36566666,32.964320,-102.958150
6050,70546,ALLSUPS CONVENIENCE STORE #2370,US-287 & SR-70,Clarendon,TX,585,2.929,34.933570,-100.880390
6051,70547,ALLSUPS CONVENIENCE STORE #2140,SR-114,Bridgeport,TX,630,2.899,33.167510,-97.873480
6052,70548,ALLSUPS CONVENIENCE STORE #2114,US-84,Muleshoe,TX,700,3.19066666,34.233530,-102.736800
6053,70549,ALLSUPS CONVENIENCE STORE #2194,214 PLAINS HIGHWAY,Denver City,TX,700,3.38233333,32.966790,-102.819090
6054,70550,TEXACO #379545,US-290,Giddings,TX,595,3.399,30.179270,-96.913980
6055,70551,KWIK TRIP #1047,SR-100 & SR-59,Milwaukee,WI,444,3.54066666,43.023230,-87.911220
6056,70552,KWIK TRIP #941,US-2,Duluth,MN,334,3.499,46.735850,-92.149670
6057,70553,KWIK TRIP #1028,US-59,Worthington,MN,425,3.16566666,43.634050,-95.593550
6058,70554,HORSESHOE CONVENIENCE,SR 302 & IC 200,Mentone,TX,710,3.10733333,31.705780,-103.598790
6059,70555,THORNTONS #615,I-40 EXIT 188,Kingston Springs,TN,460,2.98233333,36.082880,-87.101490
6060,70556,ZIP ZONE EXPRESS,US-23,Catlettsburg,KY,255,3.699,38.255810,-82.585120
6061,70557,LOVES TRAVEL STOP #727,"I-44, EXIT 283 & US-69",Big Cabin,OK,560,3.41233333,36.561270,-95.217800
6062,70558,LOVES TRAVEL STOP #752,"I-43, EXIT 25 & SR-67",Elkhorn,WI,520,3.24066666,42.670950,-88.543510
6063,70559,KWIK TRIP #1026,"HWY-23/ HWY-169, EXIT 23",Milaca,MN,453,3.369,45.751340,-93.649660
6064,70560,PILOT DEALER #1235,"I-8, EXIT 42",Tacna,AZ,900,3.599,32.697260,-113.951710
6065,70560,PILOT #1235,"I-8, EXIT 42",Tacna,AZ,900,3.659,32.697260,-113.951710
6066,70561,PILOT #1143,I-20 & SR-302,Odessa,TX,710,3.599,31.828830,-102.350380
6067,70562,SPEEDWAY #7161,I-65 & US-31,Portland,TN,460,3.024,36.597110,-86.592300
6068,70563,PILOT DEALER #1234,US-93 & CR-145,Willow Beach,AZ,910,3.839,35.700020,-114.474850
6069,70563,PILOT #1234,US-93 & CR-145,Willow Beach,AZ,910,3.899,35.700020,-114.474850
6070,70564,SPEEDWAY #7236,"I-90/SR-2, EXIT 151",Avon,OH,305,3.659,41.461110,-82.057170
6071,70565,Kwik Star #1025,SR-9/SR-4,Estherville,IA,425,3.33233333,43.401620,-94.832760
6072,70567,LEDGEWOOD BP,I-80/SR-46,Ledgewood,NJ,115,3.299,40.894850,-74.642960
6073,70571,LOVES TRAVEL STOP #748,"I-90, I-80 & SR-49",Edon,OH,550,3.88733333,41.630660,-84.782970
6074,70572,LOVES TRAVEL STOP #745,I-94,Saint Clair,MI,342,3.949,42.861850,-82.558120
6075,70573,KWIK TRIP #1038,US-12,Prairie Du Sac,WI,420,3.484,43.270950,-89.747910
6076,70574,SPEEDWAY #3961,"I-55, EXIT 109",Williamsville,IL,318,3.299,39.952110,-89.557510
6077,70575,SPEEDWAY #6721,SR 51,Mc Kees Rocks,PA,165,3.899,40.464870,-80.059050
6078,70576,KWIK TRIP #593,"I-94, EXIT 41 & SR-25",Menomonie,WI,295,3.574,44.883250,-91.928900
6079,70577,SPEEDWAY #3715,US-30,Crest Hill,IL,293,3.299,41.560290,-88.134000
6080,70577,SPEEDWAY #3715,US-30,Crest Hill,IL,293,3.359,41.560290,-88.134000
6081,70578,COMMON CENTS #125,"I-90/US-14, EXIT 61",Rapid City,SD,506,3.20733333,44.099550,-103.156750
6082,70579,Exxon/One9 #1338,I-35 & CR-372,Jarrell,TX,765,2.88566666,30.838900,-97.598590
6083,70580,LOVES TRAVEL STOP #753,I-90 EXIT 96 & SR-474,Missoula,MT,820,3.674,46.873800,-113.999640
6084,70581,LOVES TRAVEL STOP #773,"SR-14 & I-59/20, EXIT 40",Eutaw,AL,615,3.13733333,32.866560,-87.927550
6085,70582,Kwik Star #1039,I-80 EXIT 301,Bettendorf,IA,270,3.649,41.597450,-90.451180
6086,70583,LOVES TRAVEL STOP #783,US-60 & US-63,Willow Springs,MO,535,3.419,37.053580,-92.016250
6087,70584,PILOT TRAVEL CENTER #1209,"I-20, EXIT 136 & SR-349",Midland,TX,710,3.56566666,31.974300,-102.067240
6088,70585,PILOT TRAVEL CENTER #1211,US-385 & CR-1910,Andrews,TX,710,3.639,32.344180,-102.554540
6089,70586,MAVERIK COUNTRY STORE #610,I-80,Winnemucca,NV,966,3.389,40.910410,-117.859670
6090,70587,MAVERIK COUNTRY STORE #623,US-89,Gunnison,UT,835,3.419,39.146620,-111.818730
6091,70588,SPEEDWAY #7217,I-70 EXIT 49,Smithton,PA,165,3.91566666,40.166670,-79.737740
6092,70590,CIRCLE K #2722291,US-1 & SR-206,Saint Augustine,FL,75,3.379,29.756470,-81.313120
6093,70591,SPEEDWAY #6465,"I-77, EXIT 101",Canton,OH,249,3.60733333,40.747820,-81.406280
6094,70592,LOVES TRAVEL STOP #751,"I-20, EXIT 87",Elgin,SC,135,3.42566666,34.139980,-80.754160
6095,70593,LOVES TRAVEL STOP #735,I-75/SR-401,Calhoun,GA,285,3.279,34.490890,-84.920480
6096,70595,SPEEDWAY #6509,"I-74, EXIT 206",Oakwood,IL,280,3.199,40.126530,-87.783420
6097,70595,SPEEDWAY #6509,"I-74, EXIT 206",Oakwood,IL,280,3.349,40.126530,-87.783420
6098,70595,SPEEDWAY #6509,"I-74, EXIT 206",Oakwood,IL,280,3.299,40.126530,-87.783420
6099,70596,SPEEDWAY #7208,I-85 EXIT 137,Jefferson,GA,16,3.119,34.155540,-83.642500
6100,70597,SPEEDWAY #9394,SR-4 & US-25,Lexington,KY,410,3.129,38.209770,-84.559790
6101,70598,SPEEDWAY #7175,US-78 & SR-175,Memphis,TN,435,3.199,35.020970,-90.060870
6102,70599,Jet Food Store,US-278,Warrenton,GA,85,3.41566666,33.407160,-82.657920
6103,70600,KWIK STAR #1027,US-65,Mason City,IA,433,3.264,43.153980,-93.202690
6104,70601,24/7 TRAVEL STORE,I-70 EXIT 275,Abilene,KS,523,2.994,38.939300,-97.217710
6105,70603,ROAD RANGER #277,"I-30, EXIT 201 & SR-8",New Boston,TX,766,3.08066666,33.456290,-94.408140
6106,70604,KWIK STAR #940,US-69 & SR-9,Forest City,IA,433,3.449,43.263560,-93.632920
6107,70605,SPEEDWAY #1042,"I-55 & SR-50, EXIT 286",Cicero,IL,291,3.599,41.843940,-87.744020
6108,70605,SPEEDWAY #1042,"I-55 & SR-50, EXIT 286",Cicero,IL,291,3.569,41.843940,-87.744020
6109,70606,SPEEDWAY #7179,"I-65 & SR-101, EXIT 38",Smiths Grove,KY,415,3.06566666,37.052370,-86.208450
6110,70607,SPEEDWAY #8544,"I-55 & US-6, EXIT 24B",Channahon,IL,291,3.249,41.453890,-88.195610
6111,70607,SPEEDWAY #8544,"I-55 & US-6, EXIT 24B",Channahon,IL,291,3.299,41.453890,-88.195610
6112,70608,KWIK TRIP #1017,US-10/SR-47,Anoka,MN,451,3.624,45.204390,-93.376830
6113,70609,JP TRAVEL PLAZA,"I-75, EXIT 205 & SR-16",Jackson,GA,18,3.159,33.256510,-84.091810
6114,70611,Shell,US-6 & SR-3,Kendallville,IN,370,3.499,41.452350,-85.276340
6115,70612,SHREES TRUCK STOP #2,I-90 EXIT 101,Thorp,WA,920,3.839,47.052840,-120.661550
6116,70612,SHREES TRUCK STOP #2,I-90 EXIT 101,Thorp,WA,920,3.809,47.052840,-120.661550
6117,70612,SHREES TRUCK STOP #2,I-90 EXIT 101,Thorp,WA,920,3.859,47.052840,-120.661550
6118,70615,THORNTONS #0334,I-57 EXIT 350 & SR-83,Posen,IL,365,3.399,41.626040,-87.692260
6119,70617,QUIKTRIP #224,"I-435, EXIT 57",Kansas City,MO,400,3.099,39.036560,-94.500060
6120,70618,LOVES TRAVEL STOP #744,"I-270 N, EXIT 49",Lockbourne,OH,315,3.45566666,39.808900,-82.969920
6121,70619,KWIK TRIP #1049,US-212 & CR-68,Glencoe,MN,448,3.524,44.739680,-94.245320
6122,70620,LOVES TRAVEL STOP #779,I-30 EXIT 97,Malvern,AR,635,3.499,34.382470,-92.848740
6123,70621,FRIENDLY GUS STORE #24,I-16 EXIT 53 & SR-19,Dublin,GA,85,3.399,32.539850,-82.904740
6124,70622,SPEEDWAY #6781,US-422,Douglassville,PA,208,3.799,40.263650,-75.737280
6125,70623,SPEEDWAY #1127,"I-55, EXIT 267 & SR-53",Bolingbrook,IL,293,3.589,41.638310,-88.080430
6126,70623,SPEEDWAY #1127,"I-55, EXIT 267 & SR-53",Bolingbrook,IL,293,3.299,41.638310,-88.080430
6127,70624,KWIK STAR #929,I-74 EXIT 2,Bettendorf,IA,270,3.599,41.549910,-90.521400
6128,70625,BROWNVILLE IRVING,SR-11,Brownville,ME,170,3.93233333,45.323710,-69.041760
6129,70626,GOLDEN GATE PETROLEUM,"I-70, EXIT 97",Silt,CO,810,3.459,39.545000,-107.657240
6130,70628,PILOT #1195,"I-90, EXIT 106",Ellensburg,WA,977,3.959,46.992920,-120.548530
6131,70628,PILOT #1195,"I-90, EXIT 106",Ellensburg,WA,977,3.859,46.992920,-120.548530
6132,70628,PILOT #1195,"I-90, EXIT 106",Ellensburg,WA,977,3.839,46.992920,-120.548530
6133,70628,PILOT #1195,"I-90, EXIT 106",Ellensburg,WA,977,3.899,46.992920,-120.548530
6134,70629,KWIK TRIP #930,"I-35, EXIT 147 & SR-95",North Branch,MN,448,3.40233333,45.510250,-92.994460
6135,70630,SPEEDWAY #3632,"I-76, EXIT 33 & SR-43",Kent,OH,249,3.53233333,41.153130,-81.360880
6136,70632,CIRCLE K #4706705,SR-394,Crete,IL,365,3.499,41.399740,-87.624680
6137,70634,CORNER MARKET #101,US-83 & SR-96,Scott City,KS,525,3.359,38.482390,-100.923370
6138,70635,CIRCLE K #4705706,US-224 & SR-99,Willard,OH,249,3.599,41.149350,-82.729440
6139,70637,CIRCLE K #2704111,I-2/US-83 & CR-493,Donna,TX,639,3.009,26.183510,-98.065400
6140,70638,LOVES TRAVEL STOP #769,"I-70, EXIT 358A & US-75",Topeka,KS,570,3.284,39.067410,-95.727530
6141,70640,LOVES TRAVEL STOP #794,SR-3/SR-33,Watonga,OK,483,3.37566666,35.841250,-98.416200
6142,70641,LOVES TRAVEL STOP #706,"I-81/I-64, EXIT 213 ",Staunton,VA,185,3.649,38.072440,-79.092670
6143,70642,LOVES TRAVEL STOP #776,"I-20, EXIT 15",Vicksburg,MS,760,3.549,32.360040,-90.669870
6144,70643,LOVES TRAVEL STOP #774,US-431/CR-248,Smiths Station,AL,720,3.194,32.537570,-85.088260
6145,70644,KWIK TRIP #1031,I-494 EXIT 20,Delano,MN,451,3.524,45.035960,-93.790010
6146,70645,QUIKTRIP #4048,"I-410, EXIT164B",San Antonio,TX,740,2.96566666,29.520360,-98.492410
6147,70646,KWIK TRIP #1051,I-43 & CR-N,Green Bay,WI,582,3.44066666,44.494820,-87.938750
6148,70647,PILOT #1227,I-20 EXIT 66,Pyote,TX,710,3.46566666,31.529480,-103.124430
6149,70648,BARRINGTON APPLEGREEN,SR-125 & SR-9,Barrington,NH,178,3.899,43.245140,-70.984870
6150,70649,KWIK TRIP #931,SR-95,North Branch,MN,448,3.42733333,45.511430,-92.979280
6151,70650,MAVERIK COUNTRY STORE #581,"I-15 N, EXIT 334 & SR-193",Clearfield,UT,835,3.33566666,41.103740,-112.025560
6152,70651,WALBURG TRAVEL CENTER,"I-35, EXIT 266",Georgetown,TX,595,2.83233333,30.647380,-97.682860
6153,70652,ROADYS MACH 1 #14,I-57 EXIT 94,Mount Vernon,IL,574,3.099,38.304570,-88.948620
6154,70652,ROADYS MACH 1 #14,I-57 EXIT 94,Mount Vernon,IL,574,3.199,38.304570,-88.948620
6155,70652,ROADYS MACH 1 #14,I-57 EXIT 94,Mount Vernon,IL,574,3.299,38.304570,-88.948620
6156,70653,MACH 1 #24,I-74 EXIT 215A & SR-1,Tilton,IL,280,3.199,40.119970,-87.636150
6157,70653,MACH 1 #24,I-74 EXIT 215A & SR-1,Tilton,IL,280,3.299,40.119970,-87.636150
6158,70654,PILOT #1269,I-10 EXIT 378,San Simon,AZ,980,3.309,32.269850,-109.244930
6159,70654,PILOT DEALER #1269,I-10 EXIT 378,San Simon,AZ,980,3.334,32.269850,-109.244930
6160,70655,GOLDEN GATE PETROLEUM,US-6,Grand Junction,CO,810,3.499,39.077450,-108.543030
6161,70656,LOVES TRAVEL STOP #757,"US-23, EXIT 25",Milan,MI,325,3.579,42.079590,-83.671050
6162,70656,LOVES TRAVEL STOP #757,"US-23, EXIT 25",Milan,MI,325,3.649,42.079590,-83.671050
6163,70656,LOVES TRAVEL STOP #757,"US-23, EXIT 25",Milan,MI,325,3.489,42.079590,-83.671050
6164,70656,LOVES TRAVEL STOP #757,"US-23, EXIT 25",Milan,MI,325,3.569,42.079590,-83.671050
6165,70657,INTERFUEL,I-96 EXIT 167,Springfield,VA,60,3.899,42.311230,-85.236670
6166,70658,CASEYS #3708,SR-235,New Carlisle,OH,411,3.259,39.932850,-84.026420
6167,70660,CASEYS #3852,"I-35, EXIT 33 & US-34",Creston,IA,320,3.349,41.050010,-94.344860
6168,70661,CASEYS #3238,US-52 EXIT 64 & CR-12,Oronoco,MN,451,3.51566666,44.179620,-92.570920
6169,70662,GETGO #3202,I-79 EXIT 183A,Erie,PA,240,3.899,42.105130,-80.122190
6170,70663,LENNYS GAS N WASH BOURBONNAIS,US-45/US-52,Bourbonnais,IL,296,3.399,41.155130,-87.878270
6171,70663,LENNYS GAS N WASH BOURBONNAIS,US-45/US-52,Bourbonnais,IL,296,3.299,41.155130,-87.878270
6172,70665,POCO LOCO MARKET,I-35 EXIT 219,Buda,TX,595,2.89233333,30.031660,-97.847470
6173,70666,Thorntons #322,"I-55, EXIT 288",Chicago,IL,290,3.599,41.793850,-87.619450
6174,70667,EZ TRIP #1226,"I-84, EXIT 104 & US-97",Wasco,OR,935,3.239,45.700030,-120.726100
6175,70668,LOVES TRAVEL STOP #784,US-30 & CR-9,Schuyler,NE,486,3.28233333,41.460150,-97.089450
6176,70669,TA EXPRESS BIGGS,"I-84, EXIT 104 & US-97",Wasco,OR,935,3.199,45.700030,-120.726100
6177,70670,MAVERIK COUNTRY STORE #625,"I-215, EXIT 27 & CR-68",North Salt Lake,UT,835,3.44233333,40.833020,-111.941400
6178,70673,PAC PRIDE,SR-202,Mesa,AZ,930,4.024,33.066400,-111.385640
6179,70674,ALLTOWN FRESH #769,SR-111,Ayer,MA,34,3.649,42.514970,-71.582270
6180,70676,PAC PRIDE,"I-10, EXIT 138",Phoenix,AZ,930,4.0365,33.462680,-112.196590
6181,70677,PAC PRIDE,US-60,Glendale,AZ,930,4.024,33.537740,-112.185130
6182,70679,PAC PRIDE,"I-10, EXIT 151",Phoenix,AZ,930,4.024,33.414730,-112.014700
6183,70680,PAC PRIDE,"I-17, EXIT 215B",Phoenix,AZ,930,4.024,33.688680,-112.112850
6184,70681,PETRO STOP,US-60,Mesa,AZ,930,4.01566666,33.386170,-111.788420
6185,70682,LOVES TRAVEL STOP #758,"I-255/US-50, EXIT 15",East Saint Louis,IL,540,3.589,38.617240,-90.146370
6186,70682,LOVES TRAVEL STOP #758,"I-255/US-50, EXIT 15",East Saint Louis,IL,540,3.489,38.617240,-90.146370
6187,70682,LOVES TRAVEL STOP #758,"I-255/US-50, EXIT 15",East Saint Louis,IL,540,3.379,38.617240,-90.146370
6188,70682,LOVES TRAVEL STOP #758,"I-255/US-50, EXIT 15",East Saint Louis,IL,540,3.689,38.617240,-90.146370
6189,70686,HOLIDAY STATIONSTORE #2746471,US-12,Hudson,WI,448,3.539,44.963200,-92.726230
6190,70687,RUTTERS #87,"I-99, EXIT 78B & SR-150",Bellefonte,PA,70,4.01566666,40.911620,-77.780610
6191,70691,QUIKTRIP #4049,"I-10/US-90, EXIT 583",San Antonio,TX,740,2.96566666,29.546910,-98.582280
6192,70692,RUTLAND ROUTE 7 IRVING,US-4 & US-7,Rutland,VT,170,3.699,43.635370,-72.936810
6193,70693,MAPCO #3507,US-76 & SR-71,Dalton,GA,285,3.119,34.837510,-84.942980
6194,70695,ALLSUPS CONVENIENCE STORE #2132,US-54 & US-380,Carrizozo,NM,580,3.28233333,33.646210,-105.871240
6195,70696,DK #11822,I-20 EXIT 131,Midland,TX,612,2.85733333,31.973820,-102.069370
6196,70698,ALLSUPS CONVENIENCE STORE #2038,US-54,Logan,NM,585,3.199,35.362770,-103.410840
6197,70699,QUIK STOP,US-79,Paris,TN,490,2.959,36.314410,-88.287380
6198,70700,PATRIOT FUELING CENTER,US-231/SR-9,Wetumpka,AL,720,3.199,32.455970,-86.201430
6199,70704,KUM & GO #0702,"I-44, EXIT 6 & SR-86",Joplin,MO,535,3.009,37.019190,-94.514090
6200,70705,CASEYS #3464,SR-48 & CR-10,Morrisonville,IL,280,3.759,39.421350,-89.452100
6201,70705,CASEYS #3464,SR-48 & CR-10,Morrisonville,IL,280,3.999,39.421350,-89.452100
6202,70705,CASEYS #3464,SR-48 & CR-10,Morrisonville,IL,280,3.959,39.421350,-89.452100
6203,70706,BIG APPLE TRAVEL CENTER,I-44/US-71,Joplin,MO,416,3.21233333,37.034480,-94.517560
6204,70707,TA Express West Point #283,"I-85/SR-403, EXIT 2 & SR-18",West Point,GA,720,3.66566666,32.877010,-85.175260
6205,70708,LOVES TRAVEL STOP #785,"I-96, EXIT 90",Grand Ledge,MI,406,3.949,42.801010,-84.743490
6206,70709,VP Racing Fuels,SR-19,Center,MO,540,3.16566666,5.616940,-54.403070
6207,70710,LOVES TRAVEL STOP #799,US-72 & SR-15,Walnut,MS,655,3.559,34.952550,-88.903380
6208,70711,LOVES TRAVEL STOP #762,FM-1472,Laredo,TX,693,3.25566666,27.651380,-99.629030
6209,70714,PILOT TRAVEL CENTER #1281,US-89,Page,AZ,910,3.999,36.752850,-111.573520
6210,70714,PILOT DEALER #1281,US-89,Page,AZ,910,3.999,36.752850,-111.573520
6211,70717,Certified Oil #400491,I-270 EXIT 52,Columbus,OH,315,3.20233333,40.103860,-82.940860
6212,70718,ROAD RANGER #278,"I-40, EXIT 216 & US-49",Brinkley,AR,695,3.199,34.888900,-91.194550
6213,70719,FAST LANE #31,"I-70, EXIT 183",Jonesburg,MO,540,3.299,38.859290,-91.307880
6214,70720,SPEEDWAY #4453,SR-23,Sauk Rapids,MN,451,3.189,45.581360,-94.079090
6215,70722,SPEEDWAY #9935,I-90 EXIT 35 & SR-298,Syracuse,NY,190,4.099,43.065110,-76.160430
6216,70723,SPEEDWAY #9932,I-99 EXIT 8 & SR-417,Painted Post,NY,190,4.099,42.138870,-77.120860
6217,70724,LOVES TRAVEL STOP #790,"I-95, EXIT108",Summerton,SC,135,3.509,33.586620,-80.360690
6218,70725,LOVES TRAVEL STOP #782,"I-24 & US-41, EXIT 86",Oak Grove,KY,415,3.14233333,36.705130,-87.461450
6219,70726,CASEYS #1195,US-36,Belleville,KS,336,3.339,39.812490,-97.634630
6220,70727,CASEYS #2998,US-75 & SR-23,Pipestone,MN,530,3.449,43.858490,-96.396450
6221,70728,CASEYS #3245,US-81,Freeman,SD,530,3.299,43.348770,-97.420450
6222,70729,CASEYS #3785,US-14,Fort Pierre,SD,571,3.399,44.371040,-100.388160
6223,70730,CASEYS #3855,US-81,Yankton,SD,572,3.139,42.898660,-97.397600
6224,70731,PILOT TRAVEL CENTERS #1181,IL-38 E,Rochelle,IL,520,3.759,41.934320,-89.038150
6225,70731,PILOT #1181,IL-38 E,Rochelle,IL,520,3.759,41.934320,-89.038150
6226,70732,MAVERIK COUNTRY STORE #627,I-15 EXIT 303,Salt Lake City,UT,835,3.44233333,40.693660,-111.902540
6227,70733,CASEYS #1607,US-63,Macon,MO,392,3.29066666,39.755580,-92.467760
6228,70735,CASEYS #1778,SR-267/SR-111,Brighton,IL,574,3.279,39.037550,-90.144700
6229,70735,CASEYS #1778,SR-267/SR-111,Brighton,IL,574,3.299,39.037550,-90.144700
6230,70735,CASEYS #1778,SR-267/SR-111,Brighton,IL,574,3.239,39.037550,-90.144700
6231,70735,CASEYS #1778,SR-267/SR-111,Brighton,IL,574,3.279,39.037550,-90.144700
6232,70735,CASEYS #1778,SR-267/SR-111,Brighton,IL,574,3.239,39.037550,-90.144700
6233,70736,CASEYS #1941,"I-35, EXIT 90 & SR-160",Ankeny,IA,320,3.139,41.702940,-93.600230
6234,70737,CASEYS #2272,I-80/US-6 EXIT 155 & SR-117,Colfax,IA,320,3.099,41.678390,-93.245670
6235,70738,QUIKTRIP #7061,I-49 EXIT 39A,Joplin,MO,413,3.02233333,37.049640,-94.426900
6236,70739,CASEYS #2602,US-36/SR-5 & SR-11,Brookfield,MO,276,3.249,39.785390,-93.074000
6237,70740,JACK FLASH,"I-70, EXIT 82 & SR 128",Altamont,IL,574,3.099,39.037600,-88.804560
6238,70740,JACK FLASH,"I-70, EXIT 82 & SR 128",Altamont,IL,574,3.199,39.037600,-88.804560
6239,70741,CASEYS #3590,US-27,Geneva,IN,465,3.594,40.598440,-84.956670
6240,70742,CASEYS #3653,SR-14,Greene,IA,433,3.599,42.914440,-92.810050
6241,70743,CASEYS #3659,US-10 & SR-115,Randall,MN,250,3.48566666,46.079500,-94.492210
6242,70744,CASEYS #3686,I-80 EXIT 81,Utica,IL,296,2.969,41.367510,-89.015360
6243,70744,CASEYS #3686,I-80 EXIT 81,Utica,IL,296,2.999,41.367510,-89.015360
6244,70744,CASEYS #3686,I-80 EXIT 81,Utica,IL,296,3.159,41.367510,-89.015360
6245,70745,CASEYS #3752,",",Mountain Lake,MN,425,3.40233333,43.939190,-94.929200
6246,70746,CASEYS #3085,US-34 & SR-14,Aurora,NE,330,3.099,40.872480,-98.000360
